Date,Meteo,Temperature,Collection,Line,Color,Eyewear,Gender,Age,Quantity,Salesman
1/21/2017,Sunny,Very Cold,A,ModelA6,Silver,Optical,M,45-60,1,Employe3
1/21/2017,Sunny,Very Cold,B,ModelB4,Yellow,Optical,F,45-60,1,Boss
1/21/2017,Sunny,Very Cold,A,ModelA6,Transparent,Solar,M,30-45,1,Employe3
1/21/2017,Sunny,Very Cold,A,ModelA6,Transparent,Solar,F,30-45,1,Employe3
1/21/2017,Sunny,Very Cold,B,ModelB1,Shiny,Optical,F,60 +,1,Employe3
1/21/2017,Sunny,Very Cold,A,ModelA3,Orange,Optical,F,15-30,1,Employe1
1/21/2017,Sunny,Very Cold,B,ModelB1,Silver,Solar_Opt,M,60 +,1,Employe1
1/21/2017,Sunny,Very Cold,B,ModelB3,Black,Optical,M,15-30,1,Boss
1/21/2017,Sunny,Very Cold,A,ModelA10,Purple,Frame,M,30-45,1,Employe3
1/21/2017,Sunny,Very Cold,B,ModelB3,Black,Frame,M,30-45,1,Employe3
1/21/2017,Sunny,Very Cold,A,ModelA18,Brown,Optical,F,15-30,1,Employe1
1/21/2017,Sunny,Very Cold,A,ModelA4,Green,Optical,M,45-60,1,Employe3
1/21/2017,Clear,Very Cold,B,ModelB4,Transparent,Solar,F,15-30,1,Boss
1/21/2017,Clear,Very Cold,B,ModelB3,Yellow,Optical,F,30-45,1,Employe1
1/21/2017,Clear,Very Cold,B,ModelB3,Silver,Solar,M,30-45,1,Employe3
1/21/2017,Clear,Very Cold,A,ModelA8,Black,Solar,F,30-45,1,Employe3
1/22/2017,Clear,Very Cold,B,ModelB3,Gold,Solar,M,15-30,1,Boss
1/22/2017,Clear,Very Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Employe3
1/22/2017,Clear,Very Cold,A,ModelA18,Gray,Optical,F,45-60,1,Employe1
1/22/2017,Clear,Very Cold,A,ModelA7,Orange,Optical,M,45-60,1,Employe1
1/22/2017,Clear,Very Cold,A,ModelA14,Blue,Optical,M,30-45,1,Employe3
1/22/2017,Clear,Very Cold,A,ModelA16,Black,Solar_Opt,M,30-45,1,Employe3
1/22/2017,Clear,Very Cold,A,ModelA3,Transparent,Solar,F,30-45,1,Boss
1/22/2017,Clear,Very Cold,A,ModelA12,Brown,Optical,F,30-45,1,Boss
1/22/2017,Clear,Very Cold,A,ModelA2,Black,Frame,M,30-45,1,Employe3
1/22/2017,Clear,Very Cold,A,ModelA3,Silver,Solar,F,15-30,1,Boss
1/22/2017,Clear,Very Cold,B,ModelB1,Silver,Solar,F,15-30,1,Boss
1/22/2017,Clear,Very Cold,B,ModelB3,Black,Optical,M,15-30,1,Employe3
1/23/2017,Clear,Very Cold,A,ModelA27,Green,Optical,F,45-60,1,Boss
1/23/2017,Clear,Very Cold,A,ModelA6,Silver,Frame,M,15-30,1,Boss
1/23/2017,Clear,Very Cold,A,ModelA3,Blue,Optical,F,30-45,1,Boss
1/23/2017,Clear,Very Cold,B,ModelB2,Blue,Solar,F,45-60,1,Boss
1/23/2017,Clear,Very Cold,B,ModelB3,Blue,Optical,M,15-30,1,Boss
1/24/2017,Clear,Very Cold,A,ModelA3,Silver,Optical,F,45-60,1,Boss
1/24/2017,Clear,Very Cold,A,ModelA3,Blue,Optical,F,15-30,1,Boss
1/24/2017,Clear,Very Cold,A,ModelA14,Green,Optical,M,60 +,1,Boss
1/25/2017,Cloudy,Very Cold,A,ModelA13,Yellow,Solar,F,15-30,1,Boss
1/25/2017,Cloudy,Very Cold,B,ModelB1,Yellow,Solar,F,15-30,1,Boss
1/25/2017,Cloudy,Very Cold,A,ModelA6,Silver,Optical,M,30-45,1,Boss
1/25/2017,Cloudy,Very Cold,A,ModelA24,Black,Optical,M,30-45,1,Boss
1/26/2017,Cloudy,Very Cold,A,ModelA3,Orange,Solar,M,30-45,1,Boss
1/26/2017,Cloudy,Very Cold,A,ModelA14,Green,Optical,F,15-30,1,Employe3
1/27/2017,Cloudy,Very Cold,A,ModelA14,Green,Optical,M,30-45,1,Employe3
1/27/2017,Cloudy,Very Cold,A,ModelA8,Black,Optical,M,60 +,1,Boss
1/27/2017,Cloudy,Very Cold,B,ModelB4,Orange,Solar,F,60 +,1,Boss
1/28/2017,Cloudy,Cold,B,ModelB3,Black,Solar,F,15-30,1,Employe3
1/28/2017,Cloudy,Cold,A,ModelA6,Blue,Optical,M,45-60,1,Boss
1/28/2017,Cloudy,Cold,A,ModelA2,Black,Optical,F,15-30,1,Employe3
1/28/2017,Cloudy,Cold,B,ModelB3,Yellow,Solar,F,15-30,1,Boss
1/28/2017,Cloudy,Cold,A,ModelA5,Blue,Frame,M,30-45,1,Employe3
1/28/2017,Cloudy,Cold,A,ModelA17,Gray,Frame,M,30-45,1,Employe3
1/28/2017,Cloudy,Cold,A,ModelA11,Red,Optical,M,30-45,1,Boss
1/28/2017,Cloudy,Cold,A,ModelA29,Green,Optical,M,45-60,1,Boss
1/28/2017,Cloudy,Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Employe3
1/28/2017,Cloudy,Cold,A,ModelA3,Orange,Optical,F,15-30,1,Employe3
1/28/2017,Cloudy,Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Boss
1/28/2017,Cloudy,Cold,A,ModelA3,Silver,Optical,F,30-45,1,Employe3
1/29/2017,Cloudy,Cold,B,ModelB1,Yellow,Solar,F,30-45,1,Boss
1/29/2017,Cloudy,Cold,A,ModelA3,Orange,Optical,F,15-30,1,Employe3
1/29/2017,Cloudy,Cold,A,ModelA2,Black,Optical,M,15-30,1,Boss
1/29/2017,Cloudy,Cold,A,ModelA3,Blue,Solar,M,30-45,1,Employe3
1/29/2017,Cloudy,Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Employe3
1/29/2017,Cloudy,Cold,A,ModelA16,Black,Solar_Opt,F,30-45,1,Boss
1/29/2017,Cloudy,Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Employe3
1/30/2017,Clear,Cold,A,ModelA11,Gray,Optical,M,15-30,1,Boss
1/30/2017,Clear,Cold,A,ModelA8,Black,Optical,M,15-30,1,Boss
1/30/2017,Clear,Cold,A,ModelA12,Brown,Solar,F,45-60,1,Boss
1/30/2017,Clear,Cold,B,ModelB3,Blue,Optical,M,15-30,1,Boss
1/31/2017,Cloudy,Chill,A,ModelA14,Green,Optical,F,30-45,1,Boss
1/31/2017,Cloudy,Chill,A,ModelA10,Black,Solar,F,30-45,1,Boss
1/31/2017,Cloudy,Chill,B,ModelB4,Yellow,Solar,F,15-30,1,Boss
2/1/2017,Cloudy,Moderate,A,ModelA6,Silver,Optical,M,15-30,1,Boss
2/1/2017,Cloudy,Moderate,B,ModelB1,Yellow,Optical,F,45-60,1,Boss
2/1/2017,Cloudy,Moderate,A,ModelA6,Silver,Optical,M,45-60,1,Boss
2/1/2017,Cloudy,Moderate,B,ModelB4,Blue,Solar,M,60 +,1,Boss
2/1/2017,Cloudy,Moderate,B,ModelB4,Orange,Solar,M,60 +,1,Boss
2/1/2017,Cloudy,Moderate,A,ModelA3,Silver,Solar,F,15-30,1,Boss
2/1/2017,Cloudy,Moderate,A,ModelA3,Silver,Optical,F,30-45,1,Boss
2/2/2017,Sunny,Moderate,B,ModelB2,Black,Frame,M,30-45,1,Boss
2/2/2017,Cloudy,Moderate,B,ModelB1,Silver,Optical,M,45-60,1,Boss
2/2/2017,Cloudy + Rainy,Moderate,A,ModelA24,Pink,Solar_Opt,F,15-30,1,Boss
2/2/2017,Cloudy + Rainy,Moderate,B,ModelB4,Blue,Solar,F,30-45,1,Boss
2/3/2017,Cloudy + Rainy,Chill,B,ModelB2,Blue,Solar,M,30-45,1,Employe3
2/3/2017,Cloudy + Rainy,Chill,A,ModelA3,Blue,Solar,F,30-45,1,Employe3
2/4/2017,Cloudy + Rainy,Moderate,A,ModelA3,Silver,Optical,M,45-60,1,Boss
2/4/2017,Cloudy + Rainy,Moderate,A,ModelA13,Yellow,Optical,F,45-60,1,Boss
2/4/2017,Cloudy + Rainy,Moderate,A,ModelA19,Black,Optical,M,15-30,1,Employe3
2/4/2017,Cloudy + Rainy,Moderate,B,ModelB3,Blue,Optical,F,15-30,1,Boss
2/4/2017,Cloudy,Moderate,B,ModelB3,Yellow,Solar,F,15-30,1,Employe3
2/4/2017,Cloudy,Moderate,B,ModelB3,Yellow,Solar,F,15-30,1,Employe3
2/4/2017,Cloudy + Rainy,Moderate,A,ModelA13,Black,Optical,F,15-30,1,Boss
2/4/2017,Cloudy + Rainy,Moderate,B,ModelB3,Black,Optical,M,45-60,1,Boss
2/4/2017,Cloudy + Rainy,Moderate,A,ModelA12,Brown,Optical,F,45-60,1,Employe3
2/4/2017,Cloudy + Rainy,Moderate,B,ModelB3,Silver,Optical,F,15-30,1,Employe3
2/5/2017,Cloudy,Chill,B,ModelB3,Black,Solar,M,45-60,1,Boss
2/5/2017,Cloudy,Chill,A,ModelA8,Black,Solar,M,45-60,1,Boss
2/5/2017,Cloudy,Chill,A,ModelA3,Transparent,Solar,M,30-45,1,Employe3
2/5/2017,Cloudy,Chill,A,ModelA7,Orange,Solar,M,30-45,1,Employe3
2/5/2017,Cloudy,Chill,B,ModelB3,Silver,Solar,M,30-45,1,Boss
2/5/2017,Cloudy,Chill,A,ModelA28,Gray,Optical,M,30-45,1,Boss
2/5/2017,Cloudy,Chill,A,ModelA3,Orange,Optical,F,15-30,1,Employe3
2/5/2017,Cloudy,Chill,A,ModelA25,Gray,Optical,M,15-30,1,Employe3
2/5/2017,Cloudy,Chill,A,ModelA12,Brown,Optical,F,30-45,1,Employe3
2/5/2017,Cloudy,Chill,B,ModelB1,Transparent,Solar_Opt,F,30-45,1,Employe3
2/5/2017,Cloudy,Chill,B,ModelB3,Silver,Optical,M,30-45,1,Boss
2/6/2017,Cloudy + Rainy,Chill,A,ModelA14,Blue,Optical,M,45-60,1,Employe4
2/6/2017,Cloudy,Chill,A,ModelA14,Blue,Optical,F,15-30,1,Employe4
2/6/2017,Cloudy + Rainy,Chill,A,ModelA8,Black,Optical,M,15-30,1,Boss
2/6/2017,Cloudy,Chill,A,ModelA8,Black,Optical,M,45-60,1,Boss
2/6/2017,Cloudy,Chill,A,ModelA13,Yellow,Optical,F,15-30,1,Boss
2/6/2017,Cloudy,Chill,A,ModelA5,Black,Optical,M,30-45,1,Boss
2/7/2017,Cloudy,Chill,A,ModelA3,Orange,Optical,F,45-60,1,Boss
2/7/2017,Cloudy,Chill,A,ModelA3,Transparent,Solar_Opt,M,15-30,1,Employe4
2/7/2017,Cloudy,Chill,B,ModelB1,Yellow,Frame,M,60 +,1,Boss
2/7/2017,Cloudy,Chill,B,ModelB1,Shiny,Frame,M,60 +,1,Boss
2/7/2017,Cloudy,Chill,B,ModelB3,Gold,Optical,F,15-30,1,Boss
2/7/2017,Cloudy,Chill,A,ModelA4,Silver,Optical,F,15-30,1,Boss
2/8/2017,Cloudy,Cold,B,ModelB1,Shiny,Frame,M,30-45,1,Boss
2/8/2017,Cloudy,Cold,B,ModelB4,Yellow,Solar,F,15-30,1,Boss
2/8/2017,Cloudy,Cold,A,ModelA14,Red,Optical,F,45-60,1,Boss
2/8/2017,Cloudy,Cold,A,ModelA25,Black,Solar_Opt,M,15-30,1,Boss
2/8/2017,Cloudy,Cold,B,ModelB4,Yellow,Optical,F,30-45,1,Boss
2/8/2017,Cloudy,Cold,A,ModelA2,Black,Optical,M,30-45,1,Boss
2/8/2017,Cloudy,Cold,A,ModelA3,Silver,Solar_Opt,F,45-60,1,Boss
2/8/2017,Cloudy,Cold,A,ModelA8,Black,Optical,M,30-45,1,Boss
2/9/2017,Cloudy,Cold,A,ModelA14,Blue,Optical,F,60 +,1,Boss
2/10/2017,Cloudy,Very Cold,A,ModelA7,Brown,Solar,M,45-60,1,Employe4
2/10/2017,Cloudy,Very Cold,B,ModelB4,Yellow,Solar,F,15-30,1,Employe4
2/10/2017,Snowy,Very Cold,A,ModelA8,Black,Optical,M,45-60,1,Boss
2/10/2017,Snowy,Very Cold,A,ModelA14,Green,Optical,F,45-60,1,Boss
2/10/2017,Snowy,Very Cold,A,ModelA8,Black,Optical,M,45-60,1,Boss
2/10/2017,Snowy,Very Cold,B,ModelB1,Shiny,Solar,F,45-60,1,Boss
2/11/2017,Cloudy,Very Cold,A,ModelA6,Blue,Optical,M,30-45,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA8,Black,Optical,M,45-60,1,Boss
2/11/2017,Cloudy,Very Cold,A,ModelA3,Blue,Optical,F,30-45,1,Boss
2/11/2017,Cloudy,Very Cold,A,ModelA9,Brown,Solar,F,30-45,1,Boss
2/11/2017,Cloudy,Very Cold,B,ModelB4,Orange,Solar,F,30-45,1,Boss
2/11/2017,Cloudy,Very Cold,A,ModelA8,Black,Optical,M,30-45,1,Employe4
2/11/2017,Cloudy,Very Cold,A,ModelA18,Gray,Frame,M,30-45,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA18,Purple,Solar,M,30-45,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA25,Gray,Frame,M,30-45,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA6,Transparent,Optical,M,45-60,1,Boss
2/11/2017,Cloudy,Very Cold,B,ModelB1,Yellow,Optical,F,15-30,1,Employe4
2/11/2017,Cloudy,Very Cold,B,ModelB1,Yellow,Optical,M,30-45,1,Employe4
2/11/2017,Cloudy,Very Cold,A,ModelA16,Black,Optical,M,15-30,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA26,Gray,Solar,F,30-45,1,Employe3
2/11/2017,Cloudy,Very Cold,A,ModelA14,Red,Optical,F,30-45,1,Boss
2/11/2017,Cloudy,Very Cold,A,ModelA23,Orange,Optical,M,15-30,1,Employe4
2/11/2017,Cloudy,Very Cold,A,ModelA17,Gray,Optical,M,45-60,1,Employe3
2/12/2017,Cloudy + Rainy,Very Cold,A,ModelA6,Transparent,Solar,F,60 +,1,Boss
2/12/2017,Cloudy,Very Cold,A,ModelA3,Orange,Optical,F,30-45,1,Employe4
2/12/2017,Cloudy,Very Cold,A,ModelA25,Black,Solar,F,15-30,1,Employe4
2/12/2017,Cloudy,Very Cold,A,ModelA2,Black,Optical,F,45-60,1,Boss
2/12/2017,Cloudy,Very Cold,B,ModelB3,Blue,Optical,F,15-30,1,Boss
2/12/2017,Cloudy,Very Cold,A,ModelA27,Green,Optical,F,30-45,1,Boss
2/12/2017,Cloudy,Very Cold,A,ModelA11,Red,Optical,M,45-60,1,Employe4
2/12/2017,Cloudy,Very Cold,A,ModelA3,Blue,Optical,M,15-30,1,Boss
2/13/2017,Sunny,Very Cold,A,ModelA8,Black,Optical,F,45-60,1,Boss
2/13/2017,Sunny,Very Cold,B,ModelB4,Orange,Solar,M,60 +,1,Employe4
2/13/2017,Sunny,Very Cold,A,ModelA3,Silver,Solar_Opt,F,15-30,1,Employe4
2/14/2017,Partly Cloudy,Chill,A,ModelA5,Black,Optical,M,45-60,1,Boss
2/14/2017,Cloudy,Chill,A,ModelA9,Silver,Optical,M,15-30,1,Employe4
2/15/2017,Sunny,Moderate,A,ModelA6,Transparent,Solar,F,30-45,1,Employe4
2/15/2017,Sunny,Moderate,B,ModelB2,Transparent,Solar,F,30-45,1,Employe3
2/15/2017,Sunny,Moderate,B,ModelB1,Transparent,Optical,F,45-60,1,Employe4
2/15/2017,Sunny,Moderate,A,ModelA23,Orange,Solar,F,30-45,1,Employe4
2/15/2017,Partly Cloudy,Chill,A,ModelA6,Silver,Optical,F,45-60,1,Employe4
2/15/2017,Partly Cloudy,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
2/15/2017,Partly Cloudy,Chill,A,ModelA6,Blue,Frame,M,30-45,1,Employe4
2/16/2017,Cloudy,Chill,B,ModelB3,Silver,Frame,M,15-30,1,Employe3
2/16/2017,Cloudy,Chill,B,ModelB1,Yellow,Optical,F,30-45,1,Employe3
2/16/2017,Cloudy,Chill,B,ModelB3,Yellow,Optical,F,30-45,1,Employe3
2/16/2017,Cloudy,Chill,B,ModelB3,Blue,Optical,F,15-30,1,Employe3
2/17/2017,Sunny,Chill,B,ModelB3,Yellow,Frame,F,15-30,1,Boss
2/17/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,M,30-45,1,Boss
2/17/2017,Sunny,Chill,B,ModelB3,Silver,Optical,F,15-30,1,Boss
2/17/2017,Sunny,Chill,B,ModelB3,Yellow,Optical,M,45-60,1,Boss
2/17/2017,Sunny,Chill,B,ModelB3,Blue,Optical,M,45-60,1,Boss
2/17/2017,Sunny,Chill,A,ModelA3,Blue,Optical,M,15-30,1,Employe3
2/17/2017,Sunny,Chill,A,ModelA23,Orange,Solar_Opt,F,15-30,1,Employe3
2/17/2017,Sunny,Chill,A,ModelA3,Silver,Optical,F,15-30,1,Employe3
2/17/2017,Clear,Chill,A,ModelA22,Black,Solar,F,15-30,1,Employe3
2/17/2017,Clear,Chill,B,ModelB3,Yellow,Solar,F,30-45,1,Employe3
2/17/2017,Clear,Chill,B,ModelB2,Blue,Optical,F,45-60,1,Boss
2/18/2017,Sunny,Chill,A,ModelA23,Orange,Solar,M,15-30,1,Employe4
2/18/2017,Sunny,Chill,B,ModelB1,Yellow,Solar,F,15-30,1,Employe4
2/18/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,15-30,1,Boss
2/18/2017,Sunny,Chill,A,ModelA3,Transparent,Optical,M,60 +,1,Boss
2/18/2017,Sunny,Chill,A,ModelA11,Gray,Optical,M,45-60,1,Employe4
2/18/2017,Sunny,Chill,A,ModelA6,Transparent,Solar_Opt,M,45-60,1,Boss
2/18/2017,Sunny,Chill,A,ModelA4,Silver,Optical,M,15-30,1,Employe3
2/18/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,30-45,1,Employe4
2/18/2017,Sunny,Chill,A,ModelA22,Blue,Solar,F,45-60,1,Employe3
2/18/2017,Sunny,Chill,A,ModelA6,Blue,Solar_Opt,F,45-60,1,Employe4
2/18/2017,Sunny,Chill,A,ModelA17,Gray,Solar_Opt,M,45-60,1,Employe4
2/18/2017,Sunny,Chill,A,ModelA16,Black,Optical,M,45-60,1,Boss
2/18/2017,Sunny,Chill,A,ModelA12,Brown,Optical,F,15-30,1,Boss
2/18/2017,Sunny,Chill,A,ModelA3,Blue,Optical,F,30-45,1,Boss
2/18/2017,Sunny,Chill,B,ModelB4,Blue,Solar_Opt,F,30-45,1,Boss
2/19/2017,Sunny,Chill,B,ModelB3,Blue,Optical,M,45-60,1,Boss
2/19/2017,Sunny,Chill,B,ModelB1,Transparent,Optical,M,45-60,1,Employe4
2/19/2017,Sunny,Chill,A,ModelA6,Silver,Solar,M,30-45,1,Employe4
2/19/2017,Sunny,Chill,A,ModelA14,Blue,Frame,F,15-30,1,Employe4
2/19/2017,Sunny,Chill,A,ModelA8,Black,Optical,F,15-30,1,Boss
2/19/2017,Sunny,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
2/19/2017,Sunny,Chill,A,ModelA3,Blue,Solar,M,30-45,1,Employe4
2/19/2017,Sunny,Chill,B,ModelB4,Blue,Optical,F,30-45,1,Boss
2/19/2017,Sunny,Chill,A,ModelA3,Silver,Optical,F,30-45,1,Boss
2/19/2017,Sunny,Chill,A,ModelA3,Orange,Solar,F,30-45,1,Boss
2/19/2017,Sunny,Chill,A,ModelA6,Transparent,Optical,F,15-30,1,Boss
2/19/2017,Sunny,Chill,B,ModelB3,Yellow,Optical,F,30-45,1,Employe4
2/19/2017,Sunny,Chill,A,ModelA13,Yellow,Solar_Opt,F,15-30,1,Employe4
2/19/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,45-60,1,Boss
2/20/2017,Sunny,Chill,A,ModelA6,Transparent,Solar,M,15-30,1,Employe4
2/20/2017,Sunny,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
2/20/2017,Sunny,Chill,A,ModelA3,Transparent,Optical,F,45-60,1,Employe4
2/20/2017,Sunny,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
2/20/2017,Sunny,Chill,B,ModelB3,Black,Optical,M,30-45,1,Boss
2/21/2017,Partly Cloudy,Chill,A,ModelA6,Transparent,Optical,M,15-30,1,Employe4
2/21/2017,Partly Cloudy,Chill,A,ModelA14,Red,Optical,M,60 +,1,Boss
2/21/2017,Partly Cloudy,Chill,B,ModelB1,Shiny,Solar_Opt,M,60 +,1,Boss
2/21/2017,Partly Cloudy,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
2/21/2017,Partly Cloudy,Chill,A,ModelA9,Gray,Solar_Opt,M,30-45,1,Boss
2/21/2017,Partly Cloudy,Chill,A,ModelA9,Silver,Solar_Opt,M,30-45,1,Boss
2/22/2017,Cloudy,Chill,A,ModelA19,Gray,Optical,F,45-60,1,Employe4
2/22/2017,Cloudy,Chill,A,ModelA14,Green,Optical,F,15-30,1,Employe4
2/22/2017,Cloudy,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Boss
2/22/2017,Cloudy,Chill,A,ModelA3,Blue,Optical,M,30-45,1,Boss
2/22/2017,Cloudy,Chill,A,ModelA24,Pink,Solar_Opt,F,30-45,1,Boss
2/22/2017,Cloudy,Chill,B,ModelB1,Yellow,Solar,M,15-30,1,Boss
2/23/2017,Partly Cloudy,Cold,A,ModelA3,Orange,Solar_Opt,M,30-45,1,Boss
2/23/2017,Partly Cloudy,Cold,A,ModelA25,Black,Solar,F,15-30,1,Boss
2/24/2017,Clear,Cold,A,ModelA16,Black,Optical,F,15-30,1,Boss
2/24/2017,Clear,Cold,B,ModelB3,Black,Frame,F,15-30,1,Boss
2/24/2017,Clear,Cold,A,ModelA13,Yellow,Optical,F,15-30,1,Boss
2/24/2017,Clear,Cold,A,ModelA6,Silver,Optical,M,15-30,1,Boss
2/24/2017,Clear,Cold,A,ModelA2,Black,Optical,M,15-30,1,Employe3
2/24/2017,Clear,Cold,B,ModelB4,Orange,Solar,F,15-30,1,Boss
2/24/2017,Clear,Cold,B,ModelB3,Silver,Optical,M,45-60,1,Boss
2/24/2017,Clear,Cold,A,ModelA6,Silver,Optical,M,45-60,1,Boss
2/24/2017,Clear,Cold,A,ModelA8,Black,Optical,M,45-60,1,Boss
2/24/2017,Clear,Cold,A,ModelA8,Shiny,Optical,M,45-60,1,Boss
2/25/2017,Sunny,Chill,B,ModelB4,Yellow,Solar,F,15-30,1,Boss
2/25/2017,Sunny,Chill,B,ModelB1,Transparent,Solar_Opt,M,45-60,1,Boss
2/25/2017,Sunny,Chill,B,ModelB1,Transparent,Solar,M,30-45,1,Employe4
2/25/2017,Sunny,Chill,A,ModelA3,Silver,Solar,F,15-30,1,Employe4
2/25/2017,Sunny,Chill,A,ModelA6,Blue,Solar_Opt,M,15-30,1,Employe4
2/25/2017,Sunny,Chill,A,ModelA3,Orange,Optical,F,15-30,1,Employe3
2/25/2017,Sunny,Chill,A,ModelA6,Transparent,Solar,M,45-60,1,Employe3
2/25/2017,Sunny,Chill,A,ModelA6,Transparent,Optical,M,15-30,1,Boss
2/25/2017,Sunny,Chill,A,ModelA9,Silver,Solar,M,15-30,1,Boss
2/25/2017,Clear,Chill,A,ModelA8,Shiny,Solar,M,30-45,1,Employe3
2/25/2017,Clear,Chill,B,ModelB1,Yellow,Solar,M,15-30,1,Employe4
2/25/2017,Clear,Chill,A,ModelA6,Blue,Optical,M,45-60,1,Employe3
2/25/2017,Clear,Chill,A,ModelA8,Black,Optical,F,45-60,1,Employe3
2/26/2017,Sunny,Chill,A,ModelA23,White,Optical,M,45-60,1,Boss
2/26/2017,Sunny,Chill,A,ModelA6,Silver,Solar,F,15-30,1,Boss
2/26/2017,Sunny,Chill,B,ModelB1,Yellow,Solar,F,15-30,1,Boss
2/26/2017,Sunny,Chill,A,ModelA3,Transparent,Solar_Opt,M,45-60,1,Boss
2/26/2017,Sunny,Chill,B,ModelB2,Blue,Optical,F,15-30,1,Employe3
2/26/2017,Sunny,Chill,B,ModelB1,Yellow,Solar_Opt,F,15-30,1,Employe3
2/26/2017,Sunny,Chill,B,ModelB4,Transparent,Optical,M,15-30,1,Boss
2/26/2017,Sunny,Chill,B,ModelB3,Black,Solar,M,30-45,1,Boss
2/26/2017,Sunny,Chill,A,ModelA21,Black,Solar,M,30-45,1,Employe3
2/26/2017,Clear,Chill,A,ModelA16,Black,Optical,F,15-30,1,Employe3
2/26/2017,Clear,Chill,A,ModelA23,Blue,Optical,F,45-60,1,Boss
2/26/2017,Clear,Chill,A,ModelA26,Gray,Solar,F,15-30,1,Employe3
2/26/2017,Clear,Chill,A,ModelA26,Black,Solar,F,15-30,1,Employe3
2/26/2017,Clear,Chill,A,ModelA3,Silver,Solar,F,15-30,1,Boss
2/27/2017,Cloudy + Rainy,Chill,B,ModelB3,Black,Solar,M,30-45,1,Employe4
2/27/2017,Rainy,Chill,A,ModelA8,Shiny,Solar,M,15-30,1,Employe4
2/27/2017,Cloudy,Chill,B,ModelB1,Transparent,Frame,M,30-45,1,Employe4
2/27/2017,Cloudy,Chill,B,ModelB3,Blue,Frame,M,30-45,1,Employe4
2/28/2017,Rainy,Cold,A,ModelA6,Silver,Optical,M,15-30,1,Boss
2/28/2017,Partly Cloudy,Chill,A,ModelA14,Green,Optical,F,30-45,1,Employe4
2/28/2017,Partly Cloudy,Chill,A,ModelA3,Orange,Solar,M,45-60,1,Boss
3/1/2017,Rainy,Cold,A,ModelA3,Silver,Optical,F,15-30,1,Employe4
3/1/2017,Rainy,Cold,A,ModelA18,Brown,Optical,M,45-60,1,Boss
3/1/2017,Rainy,Cold,B,ModelB3,Silver,Optical,F,15-30,1,Employe4
3/1/2017,Rainy,Cold,B,ModelB1,Transparent,Solar,M,30-45,1,Employe4
3/1/2017,Rainy,Cold,A,ModelA8,Black,Optical,M,30-45,1,Boss
3/1/2017,Rainy,Cold,B,ModelB3,Yellow,Optical,F,15-30,1,Boss
3/1/2017,Rainy,Cold,A,ModelA6,Silver,Optical,M,15-30,1,Boss
3/1/2017,Rainy,Cold,A,ModelA3,Silver,Optical,F,15-30,1,Employe4
3/2/2017,Sunny,Cold,B,ModelB4,Yellow,Solar,F,30-45,1,Boss
3/2/2017,Sunny,Cold,B,ModelB2,Blue,Optical,F,30-45,1,Boss
3/2/2017,Sunny,Cold,A,ModelA8,Black,Optical,M,15-30,1,Boss
3/2/2017,Sunny,Cold,B,ModelB1,Shiny,Solar_Opt,M,60 +,1,Boss
3/2/2017,Sunny,Cold,A,ModelA29,Brown,Optical,M,30-45,1,Boss
3/3/2017,Clear,Chill,A,ModelA18,Gray,Optical,F,60 +,1,Boss
3/3/2017,Clear,Chill,A,ModelA6,Silver,Optical,M,30-45,1,Boss
3/3/2017,Clear,Chill,B,ModelB3,Silver,Optical,M,15-30,1,Boss
3/3/2017,Clear,Chill,A,ModelA28,Gray,Optical,M,15-30,1,Boss
3/3/2017,Clear,Chill,A,ModelA6,Blue,Optical,M,15-30,1,Employe3
3/4/2017,Rainy,Chill,A,ModelA28,Green,Optical,M,45-60,1,Employe3
3/4/2017,Rainy,Chill,A,ModelA10,Yellow,Optical,F,30-45,1,Employe3
3/4/2017,Rainy,Chill,B,ModelB3,Blue,Solar,F,15-30,1,Employe4
3/4/2017,Rainy,Chill,A,ModelA29,Brown,Optical,M,45-60,1,Employe4
3/4/2017,Rainy,Chill,B,ModelB1,Yellow,Optical,M,45-60,1,Employe4
3/4/2017,Rainy,Chill,B,ModelB1,Yellow,Solar,M,15-30,1,Employe3
3/4/2017,Rainy,Chill,A,ModelA14,Red,Optical,F,15-30,1,Boss
3/4/2017,Rainy,Chill,A,ModelA3,Blue,Optical,F,15-30,1,Employe3
